gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ZNF638	-0.06798119204305575	6.826583175644012	-0.6201544824110892	0.5466521516873248	0.6723038659738246	-7.308256936455845
CTD-2369P2.12	-0.30472930670783827	2.781988286459591	-0.6202142398201399	0.5466141011597339	0.6723038659738246	-6.7423566965325765
PNP	-1.2315297977773891	4.28528896647297	-0.6203340709714119	0.5465378031381536	0.6723038659738246	-7.107728541381136
SPRN	-0.3255942634043576	1.6738099004949156	-0.6209522228275898	0.5461443125088584	0.6720146028506028	-6.5355362747822925
UBE2Q2L	-0.47047507511141784	-0.7223770247739867	-0.6212119736162909	0.545979012866159	0.671909589898333	-6.201549828635164
SPIB	-0.2534651523486172	-0.43271788844591647	-0.6213703274549313	0.545878253722992	0.6718347840013421	-6.244838622252052
HP1BP3	-0.2359768332046901	7.83430973025423	-0.6215340117528955	0.5457741137879026	0.6717558059636235	-7.30036245885726
AL078584.1	-1.5811210458646903	-2.4105506510618566	-0.6216189654966459	0.5457200685291743	0.6717384789636613	-5.964894911971338
ADAMTS12	-1.4348721800759427	-1.5257341299516622	-0.6217276701262916	0.5456509179703488	0.6717025546273825	-6.084817530647923
RP11-2I17.1	-0.35192777009867426	-2.03674911285519	-0.6220404128110222	0.5454519994976826	0.6715068675327829	-6.01444636937169
TMEM51	-0.6148107309799329	4.779231550121497	-0.6232405969056259	0.5446890050946516	0.6706657955037223	-7.196585622973491
SOCS1	-0.18878870080078508	-0.4209274427265727	-0.6233182115029586	0.5446396836725755	0.6706541990977345	-6.245354496646111
AZGP1	-1.3008953586641	0.8077499335072409	-0.6237617451492568	0.544357881232151	0.6703563093397393	-6.414568630875627
COQ9	-0.13233997491306493	5.385716865462908	-0.6238091231719561	0.5443277840817133	0.6703563093397393	-7.26677571695205
SCN5A	-0.4796999094903407	-2.020436450883254	-0.6249517408139591	0.5436022125826805	0.6696710684510087	-6.014817421789524
KIAA0922	-0.12529517647894473	4.3820140490310795	-0.62510983073817	0.5435018669582523	0.6695965311513962	-7.125384400129207
RP11-364L4.1	-0.3842510559082185	0.4718076083330103	-0.6253417039976452	0.5433547070869571	0.6694643033509631	-6.37014064848199
RP1-40G4P.1	-0.49956793458706783	-1.2759818211067158	-0.6258484560466605	0.5430331714998549	0.669120076043408	-6.1175716755997795
PLCL2	-0.23602638039046386	2.8933842476179708	-0.6262039298050917	0.542807686213961	0.668937438201939	-6.7637721810809115
DNAJC15	-0.2684237689027684	5.173629063435942	-0.626306178672768	0.5427428371206635	0.6689074903115593	-7.2449281516670165
ANKRD13B	-0.23865543682318968	4.044653889373813	-0.6265608695684772	0.5425813239607542	0.6688538531767835	-7.048768061821118
PPP3CB	-0.1087231907362547	5.289492704977366	-0.6267664483251313	0.5424509751527506	0.6687739636583717	-7.256518745374075
CCDC115	-0.1829280162893978	5.137302901184747	-0.6268749838127152	0.5423821644862084	0.6687562936336074	-7.2407374095437955
TIMM8B	-0.13302265171026573	5.103170859729126	-0.6269110203957512	0.5423593186545125	0.6687562936336074	-7.236929257258708
VPS4A	-0.20650101435432422	6.445127636947106	-0.6271200314646876	0.5422268242086161	0.6686628684770864	-7.30485651555942
RHOQP3	-0.3399266871474542	-1.31376978207498	-0.6276259147765079	0.541906214515216	0.668365579170561	-6.111044202457855
LEAP2	-0.26454530300312096	-0.8759767930073592	-0.6278734412741033	0.5417493804692922	0.6682211828524435	-6.174490947085373
NOP10	-0.16616403070334407	6.181344817298344	-0.628115488657546	0.541596042729162	0.6680810781760752	-7.30177127743288
DCAF4	-0.124545269356787	4.450722998835388	-0.628144084694871	0.5415779286682749	0.6680810781760752	-7.136846555841965
IFT22	-0.1047585108994964	4.192776992873172	-0.6285388105565642	0.5413279257937326	0.6679914252308259	-7.082009866535742
DAD1	-0.08875545725883516	6.736175638411647	-0.6286375202784459	0.5412654173404673	0.6679673888862055	-7.303364634800563
LA16C-431H6.6	-0.2071020012639554	0.7798227899777935	-0.6292548662824654	0.5408745719746422	0.6675863875138922	-6.407439006177163
WDR82	-0.1944928963071586	7.281150540646326	-0.629285433326874	0.5408552239340931	0.6675863875138922	-7.299212143629446
CMTR2	-0.1368957748959243	4.507640783584316	-0.629291181823629	0.5408515853482169	0.6675863875138922	-7.146925649899098
CCNY	-0.28393479173300396	5.773630699144376	-0.629667635589622	0.5406133340775785	0.6674567182723765	-7.2881898488620145
FNBP1P1	-0.397710704428808	-0.4678299795681298	-0.6301971414077531	0.5402783189211304	0.6671411142537241	-6.233943114087134
FAM168A	-0.16096865776099545	6.5485824031076785	-0.6305779696260707	0.5400374436219293	0.6668926756027749	-7.302771830863157
LATS1	-0.1309256393576801	5.0635115444720515	-0.6312942845711006	0.5395845359594759	0.6665782650401257	-7.229309830562978
DCP1A	-0.15801425137322322	5.1436762555292	-0.6313053875142014	0.5395775175405214	0.6665782650401257	-7.238499335300564
WDR45B	-0.11330970700453769	6.669868287210115	-0.6315960533738071	0.5393937994867315	0.6664896035857591	-7.30170402732778
RP5-1000K24.2	-0.20476100548134402	0.32270820202379974	-0.6318370558196197	0.5392414984566598	0.6664427318613563	-6.346117755362093
CSF1	-0.7005626894398636	2.1448413422765453	-0.6319779579805297	0.5391524668662372	0.6664195932376383	-6.606475877353388
CCDC188	-0.49598979823096645	-1.0772049388600156	-0.6331114260631724	0.5384365667879372	0.6657473242113484	-6.141614710569888
YBX1P10	-0.34791761152581413	-0.9041773079604034	-0.6333357371364541	0.5382949553611968	0.6656211973775481	-6.1668214125924035
RP11-371A22.1	-0.8979652165103853	3.8038933909019312	-0.6333732381249484	0.5382712824007057	0.6656211973775481	-6.98483983746551
GOLGA2P5	-0.36310551789394824	0.4233140177051192	-0.6333750285074838	0.5382701522144331	0.6656211973775481	-6.358567254508939
CEP57	-0.10443935221272671	5.3009523207879665	-0.6336424177855156	0.5381013767215219	0.6655777037502664	-7.253050410264109
NRXN2	-1.298086253928489	-0.9156672245538102	-0.6352963531501967	0.5370580826233438	0.6645317819811926	-6.1638627022902694
EXOG	-0.2390548412909772	3.5665833626232635	-0.635529061669092	0.536911383339916	0.664399176836546	-6.923092132683557
METRNL	-0.9249539995851461	3.352648833232679	-0.635953378346486	0.5366439529163577	0.6641660468825643	-6.868569565092562
C1QTNF9B	-0.4886703026622112	0.5177012052256112	-0.6362280708110443	0.5364708651642156	0.6641381512058984	-6.369039384227906
MSL3P1	-1.7403485458681378	1.2304344909226599	-0.6369139251308196	0.5360388366338489	0.6637103821500735	-6.460945840016656
EFNB2	-1.2947353478878396	2.313791543698925	-0.6370413788218012	0.5359585736745729	0.6636846595052002	-6.634501677850485
RCN1P2	-0.25656657527084636	4.094794166585913	-0.6375739026224272	0.5356232948494011	0.663405420066312	-7.05324905934127
LDAH	-0.19563641181918623	4.582452628742205	-0.6381501642221931	0.5352606128583219	0.6631376323389221	-7.154898825666744
MEN1	-0.18948586753703278	5.676528758898496	-0.6384039387146532	0.5351009389973211	0.6629886827665298	-7.277590046623353
LZTFL1	-0.21900920762495923	3.7866031198633348	-0.6389442430665443	0.5347610719819581	0.662685756017171	-6.976763375653518
PMS2P10	-0.3336676582893984	0.12838629902545903	-0.6391906045143408	0.5346061443055172	0.6625710100540394	-6.314776578918429
NPM1P40	-0.31179659781700975	-0.055923031865818006	-0.6393329204558733	0.5345166586723215	0.6625089588721023	-6.2886267577844235
LYPD6	-0.3168988139771036	2.589562493233168	-0.6395999209585784	0.534348796696252	0.6623497474794533	-6.6881750617317905
ZNF79	-0.1832018501210273	3.067238610736621	-0.6401919796867027	0.5339766792112941	0.6619672772177888	-6.795482333559648
ACO1	-0.16552985694383615	6.014650467506075	-0.640378866004483	0.5338592491129137	0.661938207291829	-7.290046441724743
INTS7	-0.2013346183639655	5.191803750720093	-0.6405736918532734	0.5337368458730736	0.6619329374696538	-7.237391776227971
Z97634.3	-0.28721445559299125	0.15234836938300472	-0.6411393405527761	0.5333815563941329	0.6616629191829065	-6.316801877279036
FIGN	-0.15272470985263453	4.077919368209066	-0.6411533568788874	0.5333727543149969	0.6616629191829065	-7.046927443898458
SIPA1	-0.19256080949833976	5.204220660244879	-0.642746316705414	0.5323729350903754	0.6606314176066109	-7.237232995224997
RP11-44F14.1	-0.2702054651455694	-1.7368307965785446	-0.6427750920604474	0.5323548841200332	0.6606314176066109	-6.042072172316017
TMEM236	-0.3303953437273829	0.031083288443717084	-0.6428902018267837	0.5322826784987541	0.6606314176066109	-6.298683856091355
CAPG	-1.63122485090582	5.181186618728507	-0.6454739315355847	0.5306634390307587	0.6589479438337615	-7.232995266271755
FKBPL	-0.12244895767944453	2.8763958112420895	-0.6467793876913861	0.5298463750021778	0.6580305937088304	-6.746289275739324
ENO2	-0.49286015397869143	5.602274463002295	-0.6469003807432885	0.529770683923608	0.6580305937088304	-7.2674058315526695
ATG4B	-0.2890449999782634	6.358417026454707	-0.6469608982618282	0.5297328275774686	0.6580305937088304	-7.29130745141834
ETV3	-0.13406769484937087	5.743241778463693	-0.6471083340045706	0.5296406065848901	0.6580305937088304	-7.275076728674039
ZNF708	-0.1365439652243352	2.5193756663284406	-0.6472878823759911	0.5295283115897838	0.6580245717478369	-6.668534094440472
RP11-630I5.1	-0.5690397495024446	-2.564127273773324	-0.6476016160039549	0.5293321258450066	0.6578780624918306	-5.928245113297989
SPECC1L-ADORA2A	-0.29190997615271863	0.5131817784225986	-0.6478203295273937	0.5291953832963586	0.6577939877745801	-6.360812594863923
CPN1	-1.929087510213885	1.3141449685158348	-0.6478552295823865	0.5291735652018811	0.6577939877745801	-6.465126334124398
ZMIZ2	-0.12445062257707562	5.713588559092833	-0.6483684069007046	0.5288528072231948	0.6575094885563819	-7.272756662137277
SLC14A2	-0.2533019858399119	-1.2602664755999844	-0.6485285618727575	0.5287527263075251	0.6574892433173236	-6.105179003877795
SLC35B2	-0.3010073586546733	7.351583040770476	-0.6491966409263066	0.5283353607163749	0.6570765434038858	-7.285547906414556
ARHGEF9	-0.2787426862269182	4.466205113814093	-0.6492276804191497	0.5283159741755608	0.6570765434038858	-7.125754557507789
ING1	-0.16362141077725045	4.080108683072117	-0.6495131055429312	0.5281377234831552	0.656927969107563	-7.041819539012348
RPSAP17	-0.4171589112630305	-1.4772649386428671	-0.6496037901920696	0.5280810972966914	0.6569061507116788	-6.073702514870167
PAK1	-0.24886432090769173	5.856208820356457	-0.6500580109745658	0.5277975208762731	0.6566019935875292	-7.278211925119313
GJD3	-0.5461514538090111	0.06429024426406334	-0.6503390376361814	0.5276221158322894	0.6564323710706409	-6.298486334112254
FCGR2B	-1.024149414543006	-0.5826940866844735	-0.6505528416454045	0.5274886908043575	0.6563149560518831	-6.203427906805322
C4A	-0.8045160657605694	-1.3492350479987139	-0.6507421908800641	0.5273705430588298	0.6562165334411604	-6.0910393592175724
HPF1	-0.26663268945559526	3.9523448555683407	-0.6515196457602492	0.5268855962101398	0.6557101973716267	-7.009601937997858
ZNF536	-1.4717242501883252	0.218952569398835	-0.6515581399430146	0.5268615916722232	0.6557101973716267	-6.319096767146735
RGCC	-0.9134296596843963	-2.716383852409357	-0.6515851612008198	0.5268447418969775	0.6557101973716267	-5.905834336475911
ABCA12	-0.6824337162595691	-0.958699285126165	-0.6518712111707773	0.5266663873760762	0.6556315808184366	-6.146700178784805
FLT1	-1.2117630333603577	-0.9843259849877806	-0.651908101621617	0.5266433884068065	0.6556315808184366	-6.142918448788027
OSBPL10	-1.0566428275214843	4.299054397819244	-0.6521767441533167	0.5264759234500902	0.6554915805189767	-7.089578835417124
SLC25A4	-0.2302413953904905	5.604395456327766	-0.6523387799936476	0.5263749292416403	0.6554143899662357	-7.263861924746822
TCHP	-0.10146602125111137	5.044261378435311	-0.652341268297456	0.5263733784108457	0.6554143899662357	-7.212865057879433
NSRP1P1	-0.3604483598987025	-1.294303600491794	-0.6523755263143493	0.5263520274321531	0.6554143899662357	-6.0977831448959545
ZNF880	-0.3987196261092416	2.7514325884916864	-0.6525953506899879	0.5262150358852	0.6554095233527907	-6.714228726494001
ZBTB45P2	-1.4474438034784909	-0.7193492839788057	-0.6534973627058334	0.5256531295356497	0.6548067112441197	-6.181048281971386
PRRC2C	-0.1931001892993507	8.236071870642673	-0.6537836269636406	0.5254748742328752	0.6546938569093228	-7.2731541821754595
NPIPB11	-0.27264270742302366	0.18105243943689944	-0.6539575975621758	0.5253665606630924	0.654643815618668	-6.312262596512136
WASH5P	-0.1888994089719418	5.264758849626074	-0.6541163390212181	0.5252677399517576	0.6545692077829903	-7.235812643474947
MPC2	-0.2733176019958927	4.717086149505015	-0.6555066538373311	0.5244026912268518	0.6536850872542979	-7.16544706846028
BCL9L	-0.17157025846344354	5.945262771583086	-0.6573591156737468	0.5232513766158042	0.6523887899314708	-7.276335032625419
GOLGA8J	-0.5349884466204472	0.08655738542699869	-0.6576383151365703	0.5230779796591967	0.6522272871972786	-6.296741562049147
CBX1	-0.08513311953717295	6.604574204574858	-0.6579000053205795	0.5229154870590448	0.652121435853778	-7.284242458738889
ELP3	-0.07880540086593424	5.4003511560204185	-0.6589797724913727	0.5222453310801547	0.6513823584017929	-7.244464889186373
ACSL1	-0.22983909791759682	6.8156726409103054	-0.6594208434994451	0.5219717242674147	0.6511860725773781	-7.282108613238528
THAP6	-0.14208006609149804	3.572937822819741	-0.6598057350776904	0.5217330348273386	0.6509366131944977	-6.908364346352
TGIF2	-0.45062786659626397	5.0185960241709635	-0.6601543501512271	0.521516896823764	0.6507152550049742	-7.204374608017184
EHMT2	-0.1721193587500789	6.285907108113349	-0.6605225920559946	0.5212886468179345	0.6504787502464197	-7.281307053218318
FBXO33	-0.1658458603871642	4.365978110927881	-0.6605860274750422	0.5212493330461903	0.6504779878606564	-7.098259328342406
PITHD1	-0.2561221228961763	5.483314866369353	-0.6610289025533436	0.520974911480386	0.6502320909884782	-7.249719617523886
MYPOP	-0.12939119208965444	3.397740006062736	-0.6610628681333071	0.520953868632091	0.6502320909884782	-6.863020733168621
RP4-635E18.9	-0.49391850428724116	-0.4015288054285216	-0.6611271882170043	0.5209140214744102	0.6502320909884782	-6.223464704719926
ITGB4	-0.8590469542215512	-1.469008181099892	-0.6620647152487207	0.5203334118766462	0.6499140646113847	-6.06661588465261
ZFP69	-0.2911678828329447	2.1655654432177465	-0.6629205002123686	0.5198037536608886	0.6493972859420616	-6.589492118066247
PRKCA	-0.7337473695912271	5.259914417711864	-0.6631397981217799	0.5196680773827991	0.6493243161529034	-7.2291235505807165
CTD-2550O8.5	-0.6049318951036176	-2.443773490183501	-0.6642327971795468	0.5189921629201997	0.6486726617237893	-5.933138455107906
MEPCE	-0.1729675947831817	6.093980607267996	-0.664407777427961	0.5188840020883175	0.6485857075039678	-7.275507006058629
HLA-DPB1	-0.7001690907777718	3.7307651594967557	-0.664520376273149	0.5188144081217066	0.6485562458641366	-6.945290210420813
PLA2G4B	-0.2533819135278561	1.4644065637968051	-0.6647836129231409	0.5186517306703431	0.6484400533643128	-6.475163111472701
DNM1	-1.1444796301423708	2.9051138188651513	-0.6648796001922499	0.5185924189553331	0.6484400533643128	-6.740565206224748
PSENEN	-0.1912659053222736	5.352860544719242	-0.6650948621854451	0.5184594202951816	0.6483925498103369	-7.236239615318541
ARHGAP35	-0.1360933195521392	7.3543181847764885	-0.6658472721924291	0.5179947033863656	0.6480042411473499	-7.274124344734892
MVP	-0.18255783033284345	6.988369033095175	-0.665928978898432	0.5179442528605689	0.6479893596715484	-7.276362192792916
SPECC1	-0.2713202678619471	5.82558465826455	-0.6665631882264902	0.5175527522172756	0.647595972790035	-7.265679751380697
DLG1	-0.2233214727742343	6.171030753266662	-0.6669121408834012	0.5173374156550103	0.6474229296287236	-7.275383675541236
ERO1B	-0.328054902769511	2.832855556924294	-0.6676378752601707	0.5168897369693555	0.6469576959141903	-6.72217219875381
NOTCH4	-0.42489410458296173	1.391614044334239	-0.6677847231232712	0.5167991794962552	0.6469420385664801	-6.462584266046563
SLC5A9	-0.71790143817796	-1.248889416198097	-0.6685271994544398	0.5163414545370625	0.6465358217460967	-6.093493115513035
MGME1	-0.1886089329148124	5.917189091545881	-0.6685486370068847	0.5163282421456086	0.6465358217460967	-7.2676451412257235
RP11-598D12.4	-0.37546406663548404	-1.8384981121014508	-0.6692910874136361	0.5158707771518132	0.6462130246396753	-6.010653111137504
RP11-12M9.3	-0.6491303420233359	-2.490117111974693	-0.6703215725588719	0.5152362311351927	0.6455624971439677	-5.923004697319246
C1ORF167	-0.2942173138220552	-1.3535575946711424	-0.6705256375512415	0.5151106274516454	0.6454532405561623	-6.077228178919882
RCSD1	-0.35392562467921285	-1.346217873467579	-0.6705594420309137	0.5150898222478553	0.6454532405561623	-6.07824676999776
TBC1D2	-0.38416911179456514	2.095713579292415	-0.6709825560863785	0.5148294553839752	0.6452023969683635	-6.571444782414808
C8ORF44	-0.22922546321193882	1.0037270573368262	-0.6710175063491043	0.5148079518889783	0.6452023969683635	-6.408258960329508
STMND1	-0.3451407699340743	-2.2113471644621683	-0.6714158514566487	0.514562903311325	0.6450554722125337	-5.959052504973782
GNB1	-0.1921043634089692	9.109707776987452	-0.6714220473442815	0.5145590923487744	0.6450554722125337	-7.244056850029352
C6ORF136	-0.10750146447857434	3.5473913363897225	-0.6715018943548069	0.5145099815819723	0.6450554722125337	-6.893782662517795
RAF1	-0.1514921379280283	6.74804092604651	-0.6715193874209732	0.5144992226495588	0.6450554722125337	-7.274219434755199
